employeeAddtitionalInfoID,employeeID,education,maritalStatus ,monthlyIncome ,environmentSatisfaction,trainingTimesLastYear
3098,3148,3,Divorced,137440,4,3
3099,164,3,Married,49070,4,3
3100,3926,4,Married,34820,3,2
3101,1112,2,Divorced,24360,1,2
3102,985,3,Married,23800,3,2
3103,5388,3,Married,194310,2,3
3104,5608,4,Married,17900,3,4
3105,4981,3,Single,76440,1,2
3106,2345,4,Married,51310,3,2
3107,795,2,Divorced,63060,1,3
3108,4226,4,Married,47870,2,3
3109,2043,2,Single,188800,3,3
3110,2233,3,Married,23390,3,4
3111,1966,3,Divorced,135700,1,2
3112,4574,1,Married,67120,1,3
3113,1044,2,Single,54060,4,2
3114,2498,4,Single,89380,3,2
3115,5303,2,Divorced,24390,NA,2
3116,644,3,Married,88370,3,3
3117,508,3,Divorced,53430,3,3
3118,2465,3,Married,67280,2,2
3119,4512,4,Divorced,66520,1,5
3120,171,3,Single,48500,4,4
3121,4605,2,Married,28090,4,2
3122,4125,2,Married,56890,1,2
3123,4570,1,Divorced,20010,2,5
3124,2430,4,Married,29770,2,3
3125,4010,4,Single,40250,2,3
3126,833,3,Single,37850,3,2
3127,5320,3,Married,108540,2,6
3128,677,3,Single,120310,1,5
3129,2431,2,Single,99360,4,2
3130,4847,3,Married,29660,2,2
3131,2086,3,Single,25710,2,1
3132,3139,1,Married,99910,3,3
3133,588,4,Single,61420,2,2
3134,381,3,Married,53900,4,3
3135,2832,1,Married,44040,4,2
3136,302,1,Divorced,59930,2,3
3137,1663,3,Divorced,51300,4,3
3138,3934,3,Divorced,20900,1,2
3139,1982,4,Divorced,29090,3,2
3140,5181,3,Single,34680,2,4
3141,4684,4,Divorced,30680,3,3
3142,3042,3,Single,26700,1,2
3143,3344,4,Divorced,26930,1,3
3144,4078,4,Single,95260,1,2
3145,587,3,Single,52370,4,3
3146,5581,3,Single,24260,3,3
3147,859,1,Single,41930,2,5
3148,4594,1,Married,29110,1,3
3149,2275,1,Married,26610,2,2
3150,1883,2,Divorced,20280,1,3
3151,621,1,Divorced,99800,4,2
3152,5583,2,Married,32980,4,4
3153,397,3,Married,29350,4,5
3154,4595,3,Married,154270,3,2
3155,4085,4,Married,39440,2,3
3156,3273,1,Divorced,40110,4,2
3157,1346,3,Married,34070,2,2
3158,3916,4,Married,119940,1,6
3159,4726,3,Married,12320,4,4
3160,984,2,Married,29600,1,2
3161,1669,3,Married,190940,2,3
3162,467,3,Married,39190,1,3
3163,4772,3,Married,68250,2,2
3164,2935,2,Married,102480,2,4
3165,1225,1,Divorced,189470,2,2
3166,3637,3,Single,24960,1,3
3167,2060,3,Divorced,64650,1,3
3168,431,4,Divorced,22060,1,4
3169,4465,4,Married,20860,4,3
3170,5149,4,Single,22930,4,3
3171,5492,4,Married,26450,3,5
3172,430,5,Divorced,26830,2,3
3173,5099,4,Single,20140,3,5
3174,2269,3,Divorced,34190,4,5
3175,4029,1,Married,53760,4,3
3176,4019,4,Single,19510,1,4
3177,3742,4,Divorced,23410,3,3
3178,3919,3,Divorced,22930,3,0
3179,3976,2,Single,87260,3,2
3180,206,2,Married,40110,4,2
3181,4338,2,Married,195450,1,3
3182,3509,4,Divorced,45680,3,2
3183,5283,1,Married,30220,1,3
3184,5622,5,Divorced,57720,3,3
3185,4357,3,Single,22690,4,2
3186,2866,5,Married,53810,2,0
3187,4372,4,Married,34410,1,5
3188,2367,2,Married,54540,3,5
3189,359,3,Married,98840,3,3
3190,4553,3,Married,41570,2,2
3191,5537,5,Single,134580,2,3
3192,3087,3,Divorced,90690,3,3
3193,3524,2,Married,40140,3,4
3194,4797,3,Divorced,59150,2,3
3195,1219,3,Single,59930,1,3
3196,1417,3,Single,61620,4,2
3197,2899,4,Single,24060,1,3
3198,923,1,Married,187400,3,2
3199,2285,3,Married,76370,1,3
3200,2989,3,Married,100960,4,3
3201,2772,3,Single,147560,4,3
3202,4204,4,Divorced,64990,2,3
3203,3839,3,Married,97240,2,2
3204,4661,3,Divorced,21940,4,5
3205,1919,3,Single,33880,4,2
3206,2875,3,Married,54730,4,2
3207,3628,1,Single,27030,4,2
3208,3299,2,Single,25010,1,3
3209,4490,5,Single,62200,4,2
3210,3165,3,Single,30380,4,5
3211,3020,2,Married,44240,2,2
3212,3817,4,Single,43120,2,2
3213,1889,3,Married,132450,3,3
3214,4729,3,Single,136640,3,6
3215,3728,3,Single,50210,4,3
3216,2550,4,Married,51260,4,2
3217,1164,1,Married,28590,3,2
3218,4342,3,Divorced,102390,2,3
3219,2263,2,Single,53290,1,3
3220,273,1,Divorced,43250,4,2
3221,4047,3,Married,72600,4,2
3222,1579,3,Married,23220,4,0
3223,2632,4,Single,20750,1,0
3224,2485,4,Married,41520,1,3
3225,4463,3,Single,96190,3,2
3226,4730,2,Single,135030,1,6
3227,5561,3,Divorced,54410,4,6
3228,2482,3,Divorced,52090,3,3
3229,4404,2,Single,106730,3,2
3230,3507,1,Divorced,50100,3,3
3231,1542,1,Married,135490,4,3
3232,1318,5,Single,49990,2,2
3233,3323,3,Married,42210,2,4
3234,4577,4,Married,138720,3,3
3235,4748,4,Married,20420,3,6
3236,4210,3,Single,20730,4,3
3237,1380,3,Single,29560,4,6
3238,3977,3,Divorced,29260,4,3
3239,3354,3,Single,48090,4,2
3240,1265,1,Divorced,51630,4,4
3241,5442,4,Married,188440,1,3
3242,2473,3,Married,181720,4,5
3243,1511,3,Divorced,57440,2,4
3244,3019,5,Married,28890,3,2
3245,2960,2,Single,28710,4,2
3246,5302,3,Single,74840,3,3
3247,3162,3,Single,60740,2,2
3248,5690,1,Single,173280,1,2
3249,3379,3,Single,27740,2,2
3250,3447,3,Single,45050,4,3
3251,1683,3,Married,74280,4,2
3252,5702,2,Single,116310,1,2
3253,1670,4,Married,97380,4,2
3254,2905,2,Divorced,28350,1,2
3255,5185,2,Married,169590,2,5
3256,2828,2,Single,26130,4,2
3257,3436,4,Single,61460,2,3
3258,5100,4,Divorced,49630,4,2
3259,774,2,Married,195370,3,5
3260,2064,4,Divorced,61720,4,1
3261,4373,4,Single,23680,1,3
3262,3910,3,Single,103120,NA,2
3263,437,4,Married,16750,1,6
3264,200,3,Married,25230,4,2
3265,2737,4,Married,65670,3,3
3266,4663,3,Married,47390,3,2
3267,1502,4,Divorced,92080,2,2
3268,5146,3,Married,45590,3,2
3269,2197,5,Divorced,81890,3,3
3270,5278,3,Married,29420,4,1
3271,918,4,Married,49410,3,3
3272,1055,4,Married,106500,2,2
3273,4493,4,Married,59020,3,2
3274,1029,5,Single,86390,1,3
3275,841,4,Married,63470,3,2
3276,3265,3,Married,42000,3,3
3277,3450,3,Married,34520,3,3
3278,3530,3,Single,43170,4,2
3279,4601,4,Single,26320,4,3
3280,4203,1,Married,46680,4,2
3281,5053,4,Single,32040,3,4
3282,507,3,Married,27200,3,3
3283,4311,1,Married,171810,3,2
3284,562,3,Single,22380,1,3
3285,790,3,Single,14830,3,3
3286,4562,4,Single,56050,2,2
3287,4660,2,Married,72950,2,3
3288,2725,3,Divorced,23060,1,5
3289,5485,4,Single,23480,3,3
3290,5405,2,Married,89980,3,2
3291,1682,3,Single,43190,3,3
3292,4832,2,Married,61320,2,3
3293,5262,4,Divorced,33460,3,2
3294,4634,3,Single,108550,3,2
3295,5255,2,Married,22310,2,3
3296,5161,5,Married,23230,3,2
3297,2744,4,Married,20240,3,2
3298,2644,3,Married,27130,4,2
3299,928,3,Married,94390,1,0
3300,4792,5,Single,25660,4,3
3301,5408,3,Single,199260,1,5
3302,4081,4,Divorced,24510,1,3
3303,4561,4,Single,94190,3,5
3304,277,4,Married,86860,2,2
3305,1949,4,Divorced,30380,2,3
3306,2229,5,Divorced,30580,2,2
3307,1358,3,Married,23250,1,1
3308,3353,5,Divorced,20880,4,2
3309,581,3,Married,30720,3,4
3310,458,1,Married,50060,3,2
3311,1033,2,Divorced,42570,4,2
3312,5223,4,Divorced,25000,2,3
3313,3815,2,Married,11020,4,3
3314,1768,3,Married,104530,1,2
3315,3228,4,Single,22880,2,4
3316,753,3,Married,39290,1,6
3317,1692,3,Married,23110,3,2
3318,5684,2,Married,31400,4,2
3319,1244,2,Divorced,36900,4,2
3320,3218,3,Divorced,44500,4,3
3321,3184,3,Married,27560,3,2
3322,1727,3,Married,190330,3,5
3323,1716,5,Married,187220,1,3
3324,3956,5,Married,95470,2,3
3325,2378,2,Married,137340,2,3
3326,3101,1,Married,199990,3,6
3327,3712,3,Married,22790,4,3
3328,5647,3,Divorced,59160,2,2
3329,4039,3,Married,20890,1,2
3330,873,3,Married,167920,4,3
3331,1115,4,Married,35640,3,1
3332,2710,1,Single,44250,4,2
3333,1639,3,Married,52650,4,4
3334,634,4,Married,65530,3,2
3335,3735,5,Single,62610,1,1
3336,1540,3,Divorced,42980,1,6
3337,932,3,Married,68040,4,3
3338,762,3,Divorced,38150,4,3
3339,2736,1,Single,27410,1,5
3340,724,4,Divorced,66730,1,2
3341,1668,2,Married,76390,2,6
3342,903,5,Single,23280,1,3
3343,2994,2,Divorced,21530,4,3
3344,1435,4,Divorced,48760,1,4
3345,1865,3,Single,93960,3,6
3346,638,3,Single,104000,4,2
3347,2723,4,Married,84740,3,3
3348,3473,3,Single,99810,4,3
3349,1695,4,Married,124900,2,3
3350,5570,3,Divorced,26570,2,3
3351,1018,3,Divorced,135910,3,2
3352,3954,4,Married,66960,4,3
3353,526,3,Single,20580,2,5
3354,1501,2,Divorced,88650,2,0
3355,2136,1,Single,59400,3,2
3356,275,3,Single,59140,3,4
3357,2800,4,Divorced,26220,3,3
3358,1568,3,Married,121850,2,2
3359,4536,1,Married,106090,4,3
3360,2606,2,Married,43450,1,3
3361,2897,4,Married,21770,4,4
3362,2327,2,Married,27930,4,4
3363,3659,4,Single,79180,2,3
3364,534,3,Married,87890,4,4
3365,103,3,Married,23890,3,4
3366,5235,2,Married,32120,3,3
3367,2948,4,Divorced,192320,1,3
3368,1478,3,Single,22670,3,2
3369,5217,4,Single,195170,4,5
3370,3290,3,Single,24360,3,3
3371,1107,3,Single,160640,4,3
3372,1334,3,Single,27070,1,2
3373,674,4,Married,190680,4,1
3374,5433,3,Divorced,39310,4,2
3375,4276,3,Married,37300,3,4
3376,1361,3,Married,22320,3,2
3377,5491,4,Single,44650,2,3
3378,2985,4,Married,30720,1,3
3379,4250,1,Married,33190,3,3
3380,1237,1,Married,192020,3,5
3381,5269,3,Married,136750,3,5
3382,3667,4,Married,29110,4,3
3383,3638,2,Single,59570,4,2
3384,1024,3,Divorced,39200,3,3
3385,5256,4,Divorced,64340,3,3
3386,5488,3,Single,100480,3,2
3387,235,2,Divorced,109380,4,2
3388,3973,1,Single,23400,NA,2
3389,5176,4,Single,65450,2,2
3390,5249,4,Divorced,69310,3,3
3391,970,1,Divorced,48980,1,3
3392,2974,4,Single,25930,3,2
3393,1912,3,Single,194360,4,4
3394,4448,5,Single,27230,4,2
3395,1362,2,Single,34790,2,3
3396,3608,1,Divorced,27940,4,2
3397,1211,1,Divorced,52490,4,2
3398,4680,3,Married,21760,3,2
3399,5231,3,Divorced,168720,1,2
3400,1287,4,Married,34850,3,2
3401,1767,3,Married,66440,4,3
3402,867,4,Single,55820,4,3
3403,152,3,Married,40000,1,5
3404,4793,3,Married,134960,4,3
3405,536,3,Married,32100,3,5
3406,1097,3,Divorced,190450,4,2
3407,3818,3,Divorced,118490,4,3
3408,276,3,Divorced,20700,3,1
3409,5377,2,Married,65020,3,3
3410,4564,4,Single,32300,2,3
3411,1556,3,Married,136030,3,2
3412,4331,4,Divorced,119960,3,3
3413,5528,3,Married,56050,2,0
3414,563,2,Single,63970,4,3
3415,4959,4,Single,191440,2,3
3416,1720,3,Married,175840,4,2
3417,2898,3,Married,49070,2,2
3418,2952,4,Single,45540,1,3
3419,1984,3,Single,54150,3,1
3420,4230,3,Single,47410,4,3
3421,400,3,Married,21150,4,3
3422,3901,3,Married,31610,1,0
3423,5566,3,Divorced,57450,2,4
3424,594,4,Married,23730,4,3
3425,3329,3,Married,33100,1,3
3426,4153,4,Single,186650,3,3
3427,2143,3,Married,44850,1,2
3428,1315,2,Married,27890,3,2
3429,5007,1,Divorced,58280,2,0
3430,5527,2,Single,23260,2,3
3431,2316,1,Single,135250,2,4
3432,3334,4,Married,14200,1,2
3433,5338,3,Married,80200,4,2
3434,1901,2,Married,36880,4,3
3435,2226,4,Single,54820,3,3
3436,3397,3,Single,160150,4,3
3437,471,2,Single,12000,2,3
3438,1880,2,Married,56610,4,2
3439,574,3,Single,69290,4,6
3440,2670,4,Divorced,96130,2,5
3441,2373,3,Married,56740,2,6
3442,5369,1,Single,54840,2,6
3443,2615,2,Married,120610,3,2
3444,4541,2,Divorced,56600,1,3
3445,4857,3,Married,48210,1,2
3446,5113,2,Married,64100,3,5
3447,488,3,Married,52100,4,1
3448,3679,4,Married,26950,3,4
3449,1084,4,Married,118780,2,2
3450,210,3,Single,170680,4,6
3451,3027,3,Married,24550,3,2
3452,4899,3,Divorced,139640,1,1
3453,951,1,Divorced,49410,4,2
3454,3306,3,Married,24780,3,0
3455,4544,2,Married,52280,1,4
3456,954,2,Single,44780,4,3
3457,3358,3,Single,75470,3,2
3458,2591,2,Divorced,50550,3,2
3459,2397,3,Single,34640,4,3
3460,1586,4,Single,57750,3,2
3461,1538,3,Divorced,89430,4,6
3462,5168,3,Married,192720,1,2
3463,3771,4,Single,52380,2,4
3464,2147,4,Married,46820,1,3
3465,4151,3,Married,183000,3,6
3466,2429,4,Married,52570,2,2
3467,640,3,Married,63490,3,3
3468,4754,4,Married,48690,1,2
3469,2221,3,Married,99850,1,3
3470,5104,5,Married,36970,4,1
3471,2344,3,Single,74570,3,1
3472,2700,4,Married,21190,2,3
3473,5471,4,Divorced,39830,4,3
3474,4163,4,Single,61180,4,3
3475,1581,2,Single,62140,1,3
3476,2601,1,Divorced,63470,1,2
3477,4805,4,Single,115100,1,5
3478,3805,4,Divorced,71430,4,6
3479,4297,4,Married,82680,4,3
3480,5356,2,Divorced,80950,1,3
3481,5623,2,Single,29040,1,2
3482,4187,1,Married,60320,4,2
3483,3413,3,Divorced,29760,1,3
3484,5439,4,Single,159920,4,3
3485,3441,3,Married,46490,4,2
3486,1976,1,Married,26960,3,3
3487,4705,1,Single,23700,1,3
3488,706,3,Married,125040,2,2
3489,1975,3,Single,59740,2,6
3490,943,2,Divorced,47360,3,3
3491,2602,3,Divorced,52960,3,3
3492,4471,3,Divorced,67810,4,2
3493,898,4,Married,21740,1,3
3494,3185,4,Single,66530,4,2
3495,893,3,Married,96990,3,3
3496,3092,3,Divorced,67550,1,2
3497,3671,1,Single,22130,3,4
3498,2073,4,Single,26100,4,3
3499,2138,3,Single,28510,3,2
3500,5597,3,Single,34520,1,4
3501,117,3,Married,52580,3,5
3502,1659,4,Married,93550,1,4
3503,2492,2,Divorced,104960,4,2
3504,1264,2,Married,63800,4,1
3505,1964,1,Single,26570,4,3
3506,5005,4,Divorced,27160,4,2
3507,4341,2,Single,22010,2,3
3508,2182,2,Married,65400,2,2
3509,519,3,Married,38160,3,2
3510,5645,4,Divorced,52530,3,2
3511,1559,4,Single,109650,3,5
3512,607,2,Single,49360,1,2
3513,4743,2,Married,25430,2,3
3514,1020,3,Married,53040,3,3
3515,1302,3,Divorced,166590,3,2
3516,114,2,Married,42600,4,2
3517,4268,1,Married,24760,2,2
3518,5456,3,Single,31020,3,3
3519,5139,3,Married,22440,4,5
3520,4351,4,Single,75960,2,0
3521,1134,4,Single,22850,3,3
3522,4260,2,Single,30340,2,3
3523,3281,3,Married,57150,4,0
3524,2225,4,Single,25760,4,3
3525,2350,4,Married,41970,3,3
3526,323,4,Married,143360,1,3
3527,5008,2,Married,34480,3,3
3528,1686,4,Married,194060,3,2
3529,3517,5,Divorced,65380,3,3
3530,2278,2,Single,43060,4,2
3531,2990,3,Married,22580,4,2
3532,2958,3,Single,45220,1,3
3533,2220,2,Divorced,44870,3,5
3534,815,2,Divorced,44490,4,3
3535,3489,1,Married,22180,NA,1
3536,1345,4,Single,191970,3,2
3537,3756,3,Married,132120,1,4
3538,3160,4,Married,65770,4,1
3539,1857,3,Single,83920,1,5
3540,5355,2,Single,45580,3,2
3541,4033,4,Divorced,40310,4,3
3542,2168,3,Married,79690,2,3
3543,5663,4,Married,26540,3,5
3544,2272,3,Married,165550,3,4
3545,1322,3,Single,45560,4,4
3546,4701,4,Married,60910,2,6
3547,4838,3,Divorced,195660,1,2
3548,4464,3,Divorced,48100,3,3
3549,3481,3,Married,45230,2,5
3550,1773,4,Married,32020,4,2
3551,2529,3,Married,23510,4,4
3552,4548,4,Married,17020,4,2
3553,4447,4,Married,180410,3,3
3554,2598,4,Married,28860,4,5
3555,3535,2,Married,20970,2,5
3556,5712,2,Divorced,119350,3,6
3557,2283,3,Divorced,25460,3,2
3558,4468,4,Single,25640,4,3
3559,861,4,Single,84120,3,2
3560,573,1,Divorced,141180,4,3
3561,1879,4,Married,170460,4,3
3562,2717,2,Divorced,25640,2,3
3563,479,3,Married,102660,3,3
3564,4938,3,Single,50700,4,6
3565,2025,2,Divorced,178610,3,2
3566,3063,2,Married,42300,1,0
3567,4040,3,Divorced,37800,2,2
3568,4366,2,Single,27680,3,0
3569,4025,3,Married,90710,4,2
3570,2312,2,Married,106480,1,1
3571,330,1,Married,136100,3,4
3572,5307,3,Married,34080,1,2
3573,4578,2,Divorced,29830,4,2
3574,3468,4,Married,76320,1,3
3575,1165,2,Single,98240,1,2
3576,3458,4,Divorced,99500,1,3
3577,976,4,Married,20930,4,2
3578,5238,3,Married,99800,3,1
3579,461,1,Single,38940,3,3
3580,4835,4,Single,40510,3,3
3581,2468,2,Married,168350,3,3
3582,761,4,Married,62300,1,2
3583,742,2,Married,47170,3,3
3584,1008,4,Single,132370,4,2
3585,1290,4,Divorced,37550,1,2
3586,1037,4,Divorced,65820,3,3
3587,4275,1,Single,74060,4,2
3588,5227,3,Divorced,48050,4,2
3589,4494,4,Married,27410,3,3
3590,4131,3,Married,42620,2,2
3591,1406,2,Divorced,161840,4,2
3592,1910,4,Single,115570,2,0
3593,4581,3,Married,18780,4,2
3594,2811,1,Single,109320,3,3
3595,4691,3,Single,68110,3,4
3596,4798,3,Single,43060,1,3
3597,1231,3,Divorced,48590,4,3
3598,661,2,Single,53370,1,2
3599,5314,4,Married,23400,4,2
3600,1258,4,Single,74910,3,3
3601,4756,3,Divorced,105270,4,3
3602,939,2,Single,165950,4,2
3603,5095,4,Divorced,88340,3,1
3604,5421,3,Single,55770,4,3
3605,5558,4,Divorced,47070,3,4
3606,4194,3,Married,24000,3,3
3607,365,3,Married,98240,3,2
3608,3994,4,Married,64470,2,3
3609,5586,2,Single,195020,4,3
3610,2587,4,Single,27250,3,4
3611,3997,4,Married,62720,1,3
3612,692,3,Married,21270,4,3
3613,5609,4,Single,182000,2,3
3614,2297,4,Single,20960,3,2
3615,956,4,Divorced,28860,2,4
3616,2287,4,Single,20330,4,5
3617,4280,2,Single,36220,4,0
3618,2295,4,Married,42330,3,5
3619,4214,3,Single,36810,2,2
3620,5080,1,Divorced,54600,3,3
3621,3775,3,Divorced,21870,1,1
3622,633,3,Married,96020,4,3
3623,2172,2,Single,28360,3,3
3624,5209,1,Married,40890,1,2
3625,424,3,Married,166270,4,5
3626,1095,3,Single,26190,4,3
3627,3375,3,Married,56790,3,2
3628,730,2,Married,154020,4,3
3629,3782,1,Single,59850,4,1
3630,3009,2,Single,25790,2,1
3631,1193,4,Married,30410,2,2
3632,3672,1,Single,34470,1,5
3633,2906,2,Divorced,195130,4,1
3634,4567,3,Single,27730,3,3
3635,575,1,Single,71040,4,3
3636,5250,3,Married,63220,1,2
3637,1751,3,Married,20830,3,3
3638,2281,3,Married,83810,4,3
3639,1651,2,Single,26910,4,6
3640,4196,1,Divorced,42860,3,6
3641,4845,2,Divorced,26590,4,2
3642,3644,3,Single,94340,3,3
3643,545,4,Divorced,55610,3,2
3644,4223,2,Single,66460,3,2
3645,3914,2,Divorced,77250,3,2
3646,5393,4,Divorced,107250,2,5
3647,4695,3,Single,88470,3,3
3648,764,2,Married,20450,4,3
3649,4587,4,Married,10090,3,3
3650,1460,4,Married,33480,2,2
3651,4424,2,Married,12810,1,2
3652,1079,1,Single,28190,4,2
3653,681,3,Married,48510,3,2
3654,1800,1,Single,40280,4,3
3655,1310,4,Single,27200,4,2
3656,505,4,Married,81200,4,2
3657,3778,4,Single,46470,4,3
3658,1438,3,Single,46800,1,0
3659,3677,4,Married,32210,4,2
3660,2059,2,Divorced,86210,1,1
3661,4378,3,Divorced,45770,2,3
3662,3295,3,Married,45530,2,2
3663,1352,2,Single,53960,3,2
3664,880,2,Married,67960,4,2
3665,4780,3,Divorced,76250,4,2
3666,367,4,Single,74120,3,4
3667,412,3,Married,111590,3,2
3668,3039,2,Married,49600,4,3
3669,283,4,Married,104750,1,3
3670,154,3,Married,148140,2,2
3671,1927,3,Divorced,191410,4,2
3672,2160,2,Married,54050,3,3
3673,1809,3,Married,87930,2,2
3674,1257,4,Married,191890,3,3
3675,3060,2,Married,38750,3,3
3676,3298,4,Married,22160,1,2
3677,4923,1,Married,117130,4,2
3678,2704,2,Single,78610,1,1
3679,1609,4,Married,37080,4,2
3680,4348,5,Single,137700,4,3
3681,4171,2,Single,53040,1,2
3682,3821,3,Married,26420,NA,3
3683,3223,2,Married,27590,3,6
3684,5402,5,Single,68040,1,1
3685,2443,4,Single,61420,3,2
3686,2627,4,Married,25000,1,2
3687,1364,4,Single,63890,3,2
3688,5440,3,Single,111030,2,5
3689,4109,5,Single,23420,1,2
3690,1947,2,Single,68110,3,2
3691,1199,3,Single,22970,4,2
3692,708,3,Married,24500,4,2
3693,2927,3,Divorced,50930,2,3
3694,372,3,Single,53090,1,5
3695,3045,3,Single,30570,2,3
3696,392,3,Divorced,51210,4,4
3697,4810,3,Single,168560,1,3
3698,5707,1,Divorced,26860,4,3
3699,294,3,Single,61800,1,2
3700,3669,4,Married,66320,2,3
3701,4656,3,Single,35050,1,2
3702,5555,3,Married,63970,3,3
3703,666,4,Married,62740,1,0
3704,1677,4,Married,198590,1,3
3705,2005,4,Single,75870,3,5
3706,5394,4,Married,42580,1,2
3707,3769,2,Married,43640,1,3
3708,891,1,Married,43350,4,5
3709,3339,3,Married,53260,4,2
3710,492,2,Married,32800,4,3
3711,5366,3,Married,54850,2,2
3712,3032,2,Divorced,43420,3,6
3713,2311,3,Divorced,27820,1,5
3714,5065,1,Divorced,59800,1,2
3715,3152,4,Single,43810,1,1
3716,3120,3,Single,25720,3,3
3717,3423,2,Divorced,38330,2,1
3718,1850,4,Single,42440,4,3
3719,2844,4,Married,65000,2,5
3720,4532,2,Married,184300,2,5
3721,2847,3,Divorced,16010,3,3
3722,1355,4,Married,26940,1,3
3723,3000,4,Divorced,31490,4,1
3724,197,2,Single,176390,4,0
3725,4738,3,Single,23190,3,4
3726,1543,4,Single,116910,4,2
3727,2405,3,Married,53240,1,2
3728,460,4,Divorced,167520,3,3
3729,4986,1,Single,52280,4,2
3730,757,3,Married,27000,4,2
3731,111,4,Single,192460,4,5
3732,3237,2,Married,25060,4,3
3733,550,4,Single,60620,1,2
3734,3038,3,Married,43820,1,2
3735,1863,3,Divorced,21430,3,2
3736,1823,1,Married,61620,2,5
3737,1759,3,Divorced,50940,3,5
3738,2372,4,Divorced,68770,2,3
3739,2831,3,Married,22740,1,5
3740,2324,3,Single,44340,1,1
3741,4675,1,Single,62880,1,2
3742,1141,4,Married,25530,4,4
3743,1100,3,Single,76540,2,3
3744,4761,3,Married,51600,4,3
3745,4819,2,Single,171590,2,1
3746,194,2,Divorced,128080,3,6
3747,1789,2,Divorced,102210,3,2
3748,2625,3,Married,47790,4,6
3749,326,2,Married,37370,1,2
3750,819,4,Married,23660,3,5
3751,4319,3,Single,17060,3,3
3752,5654,4,Divorced,163070,1,3
3753,1108,3,Single,59330,3,3
3754,978,4,Married,34240,3,3
3755,5614,1,Married,40370,4,2
3756,3208,1,Married,25590,3,3
3757,3181,4,Single,62010,4,2
3758,386,3,Single,44030,3,3
3759,2950,3,Divorced,37610,2,3
3760,2564,3,Single,109340,1,2
3761,4100,1,Married,107610,4,5
3762,4269,1,Single,51750,2,2
3763,3841,2,Married,138260,3,1
3764,3004,4,Single,63340,4,2
3765,319,4,Single,49360,1,2
3766,1000,3,Single,47750,4,3
3767,1354,3,Married,28180,4,2
3768,695,3,Single,25150,4,3
3769,4485,3,Single,23420,3,2
3770,4286,5,Married,41940,2,3
3771,2979,3,Married,106850,3,2
3772,4273,2,Married,20220,1,1
3773,3556,3,Married,23140,3,5
3774,4346,1,Single,42560,4,1
3775,1179,3,Married,35800,4,1
3776,5336,4,Married,31620,4,1
3777,3665,1,Married,65240,1,2
3778,3566,3,Married,28990,2,3
3779,2512,5,Single,52310,3,4
3780,2534,2,Divorced,23560,3,5
3781,1587,3,Divorced,28000,4,0
3782,5189,3,Divorced,118360,1,2
3783,2562,1,Married,109030,2,3
3784,4050,4,Married,29730,4,0
3785,4518,3,Single,142750,3,5
3786,2528,4,Divorced,55620,3,2
3787,5102,4,Married,45370,3,5
3788,4222,1,Married,76420,1,2
3789,1395,3,Married,179240,2,2
3790,4452,3,Married,52040,3,2
3791,1365,2,Single,22770,4,2
3792,4193,3,Married,27950,3,4
3793,1228,3,Divorced,25320,1,2
3794,5105,3,Married,25590,3,2
3795,3635,3,Married,49080,3,3
3796,4130,4,Married,23800,4,5
3797,4413,5,Married,47650,3,4
3798,2533,3,Single,20440,1,2
3799,2631,1,Married,26930,3,6
3800,1173,2,Married,65860,2,3
3801,2648,3,Married,32940,1,6
3802,183,2,Married,41710,3,4
3803,3361,3,Single,27780,2,5
3804,5090,3,Single,23770,2,3
3805,5348,3,Single,24040,2,3
3806,2031,2,Single,23180,1,4
3807,4511,2,Married,20080,4,3
3808,1678,1,Divorced,62440,1,3
3809,5403,2,Married,27990,3,0
3810,1679,2,Married,105520,4,2
3811,5152,3,Married,23290,1,2
3812,1623,2,Single,40140,4,3
3813,4412,3,Married,74030,2,4
3814,3987,1,Married,22590,4,2
3815,2890,4,Married,69320,4,5
3816,4934,1,Divorced,46780,4,0
3817,128,3,Married,135820,3,3
3818,1089,4,Single,23320,4,2
3819,3508,3,Married,24130,3,2
3820,3500,2,Married,97050,2,3
3821,5325,3,Married,42940,2,2
3822,2741,2,Married,47210,2,3
3823,4624,3,Divorced,25190,2,2
3824,3035,3,Married,21210,2,2
3825,3431,2,Single,29730,3,2
3826,2211,4,Married,58550,1,3
3827,2341,3,Single,36170,4,5
3828,1028,1,Married,67250,3,3
3829,4858,4,Divorced,103250,3,3
3830,3011,4,Married,69490,3,2
3831,2829,2,Married,106090,2,2
3832,3850,1,Divorced,44470,4,4
3833,2937,3,Married,21570,2,1
3834,199,3,Divorced,46010,2,2
3835,180,1,Single,170990,3,2
3836,305,5,Single,24790,2,2
3837,4969,4,Married,148520,4,3
3838,2877,4,Divorced,72640,3,5
3839,5419,1,Married,56660,1,2
3840,3480,3,Married,78230,3,3
3841,1876,4,Married,78800,3,2
3842,4355,3,Single,131940,1,2
3843,3275,3,Divorced,50670,4,3
3844,4005,4,Married,50790,4,3
3845,770,3,Married,23210,4,0
3846,1344,3,Married,174440,2,4
3847,2819,3,Single,24040,3,2
3848,4349,2,Married,34520,1,2
3849,3153,4,Married,22700,3,2
3850,4700,3,Divorced,173990,1,3
3851,4155,3,Single,54880,1,6
3852,2678,4,Married,194190,2,2
3853,5070,3,Single,28110,4,3
3854,1657,4,Single,36330,1,0
3855,5600,1,Single,41630,3,4
3856,3336,3,Married,21320,2,1
3857,3335,1,Divorced,139730,4,3
3858,353,3,Married,26840,4,2
3859,2437,2,Married,108450,1,4
