companyID,employeeID,name,employeeNumber
3297,1973,VRP CONSULTING,4512
3298,5265,JELVIX,4086
3299,3846,VRP CONSULTING,5117
3300,338,ITEORA GMBH,1649
3301,555,FUTURE PROCESSING,1115
3302,693,COMMENCIS,4127
3303,366,INSTINCTOOLS,4668
3304,2600,AVENGA,3947
3305,4139,COMMENCIS,2207
3306,3626,CIKLUM,568
3307,201,ADASTRA,3412
3308,5209,JELVIX,1976
3309,5182,JELVIX,737
3310,4978,VRP CONSULTING,4054
3311,1644,FUTURE PROCESSING,1129
3312,1190,AVENGA,1417
3313,4077,JELVIX,2279
3314,5061,FUTURE PROCESSING,1121
3315,1549,FUTURE PROCESSING,2699
3316,2658,INSTINCTOOLS,698
3317,1397,FEXLE INC.,2711
3318,173,INSTINCTOOLS,2863
3319,3200,INFOPULSE,4144
3320,3308,THINKPORT GMBH,1040
3321,5109,INSTINCTOOLS,4551
3322,1423,ELEKS,3134
3323,1550,PROMX,200
3324,1084,ADASTRA,3691
3325,3224,ITEORA GMBH,4908
3326,690,JELVIX,3036
3327,3513,PROMX,2386
3328,5086,FUTURE PROCESSING,5694
3329,4350,INSTINCTOOLS,550
3330,5214,COMSENSE TECHNOLOGIES,4669
3331,1337,FEXLE INC.,2557
3332,4610,LEMLOCK,4092
3333,1850,IT SVIT,1426
3334,5351,JELVIX,1208
3335,5166,ELEKS,392
3336,1876,AVENGA,2230
3337,2056,INSTINCTOOLS,4611
3338,1828,THINKPORT GMBH,3508
3339,4363,ELEKS,1048
3340,1643,ITEORA GMBH,1217
3341,3625,COMSENSE TECHNOLOGIES,137
3342,2125,IT SVIT,4942
3343,2699,VRP CONSULTING,4886
3344,3659,INFOPULSE,2995
3345,3074,DATAART,1632
3346,4990,CIKLUM,3964
3347,5454,COMMENCIS,1109
3348,3454,INFOPULSE,4736
3349,2711,CIKLUM,1615
3350,2406,LEMLOCK,985
3351,1181,INFOPULSE,793
3352,4254,UNICSOFT,1167
3353,4692,CIKLUM,5038
3354,3670,PROMX,4499
3355,5485,SOFTSERVE,2257
3356,5602,SOFTSERVE,4341
3357,3018,FUTURE PROCESSING,5477
3358,4178,FEXLE INC.,2206
3359,559,FEXLE INC.,3547
3360,2456,CIKLUM,4456
3361,4798,INSTINCTOOLS,5122
3362,3675,JELVIX,790
3363,4360,DATAART,812
3364,1736,SOFTSERVE,1847
3365,800,THINKPORT GMBH,1728
3366,296,AVENGA,4374
3367,3694,COMMENCIS,2307
3368,134,ITEORA GMBH,3399
3369,4653,UNICSOFT,5199
3370,1926,CIKLUM,389
3371,4742,CIKLUM,3122
3372,4352,VRP CONSULTING,2173
3373,4624,ADASTRA,107
3374,1910,INFOPULSE,1393
3375,5583,SOFTSERVE,3332
3376,3537,COMMENCIS,2552
3377,4722,PROMX,5435
3378,2419,ADASTRA,4597
3379,3652,ITEORA GMBH,5688
3380,4831,JELVIX,4004
3381,4791,IT SVIT,757
3382,5320,JELVIX,823
3383,2555,INSTINCTOOLS,4489
3384,2994,ADASTRA,2882
3385,374,VRP CONSULTING,2057
3386,5261,ADASTRA,1297
3387,5179,PROMX,3273
3388,351,PROMX,1771
3389,5619,CIKLUM,1880
3390,3113,ADASTRA,4331
3391,4793,ITEORA GMBH,3265
3392,424,ITEORA GMBH,895
3393,905,CIKLUM,3154
3394,785,JELVIX,933
3395,4844,INSTINCTOOLS,5063
3396,5244,INSTINCTOOLS,4096
3397,3158,INSTINCTOOLS,3744
3398,5407,AVENGA,5631
3399,3432,FUTURE PROCESSING,4176
3400,949,DATAART,2362
3401,3560,COMMENCIS,773
3402,3293,THINKPORT GMBH,565
3403,1392,THINKPORT GMBH,436
3404,2331,ELEKS,3669
3405,2700,FUTURE PROCESSING,1856
3406,2031,IT SVIT,1468
3407,1280,COMSENSE TECHNOLOGIES,574
3408,3614,UNICSOFT,1594
3409,3708,INFOPULSE,3136
3410,970,PROMX,3535
3411,2516,SOFTSERVE,1694
3412,290,THINKPORT GMBH,4876
3413,228,SOFTSERVE,3000
3414,5122,JELVIX,3071
3415,243,COMSENSE TECHNOLOGIES,1519
3416,1713,FEXLE INC.,855
3417,5148,LEMLOCK,910
3418,1814,FUTURE PROCESSING,2628
3419,1574,JELVIX,5348
3420,4185,DATAART,4542
3421,698,AVENGA,1264
3422,3126,LEMLOCK,1194
3423,463,LEMLOCK,5177
3424,2428,ELEKS,3835
3425,2525,UNICSOFT,3441
3426,4564,ELEKS,2684
3427,3321,INSTINCTOOLS,4227
3428,5164,ELEKS,5579
3429,1363,ELEKS,710
3430,2581,THINKPORT GMBH,1892
3431,4207,THINKPORT GMBH,1326
3432,2461,AVENGA,1254
3433,2271,AVENGA,1755
3434,3933,JELVIX,2200
3435,1598,UNICSOFT,3319
3436,2682,DATAART,1114
3437,2606,FEXLE INC.,4795
3438,877,COMMENCIS,5008
3439,3430,LEMLOCK,3115
3440,3492,SOFTSERVE,4897
3441,4894,JELVIX,1323
3442,738,INSTINCTOOLS,2315
3443,2272,ELEKS,1216
3444,4296,ELEKS,2698
3445,4065,ELEKS,654
3446,4818,FUTURE PROCESSING,4231
3447,5486,DATAART,5021
3448,3654,ELEKS,2924
3449,4478,COMMENCIS,4235
3450,5572,ITEORA GMBH,1935
3451,1707,IT SVIT,5516
3452,4172,FEXLE INC.,4047
3453,3757,THINKPORT GMBH,155
3454,1882,COMMENCIS,4016
3455,5414,SOFTSERVE,5581
3456,4638,DATAART,1007
3457,5609,DATAART,3093
3458,4974,COMMENCIS,2113
3459,2201,CIKLUM,3065
3460,1079,LEMLOCK,2575
3461,2595,ADASTRA,4306
3462,5712,FEXLE INC.,134
3463,5582,SOFTSERVE,5473
3464,2326,PROMX,761
3465,1649,IT SVIT,5099
3466,339,FEXLE INC.,5440
3467,4648,IT SVIT,3291
3468,3472,SOFTSERVE,1038
3469,2695,VRP CONSULTING,4072
3470,5380,FEXLE INC.,5684
3471,4508,SOFTSERVE,2337
3472,964,AVENGA,5273
3473,5461,ADASTRA,3103
3474,1053,FEXLE INC.,4345
3475,1431,ITEORA GMBH,3436
3476,5643,PROMX,5306
3477,3215,LEMLOCK,992
3478,1182,FEXLE INC.,634
3479,2813,SOFTSERVE,760
3480,2229,SOFTSERVE,1428
3481,4650,ELEKS,795
3482,3208,SOFTSERVE,2421
3483,3345,AVENGA,323
3484,5004,VRP CONSULTING,2788
3485,5067,ELEKS,1095
3486,4091,DATAART,2075
3487,3064,FEXLE INC.,763
3488,1018,PROMX,694
3489,5276,ELEKS,5693
3490,869,INFOPULSE,5127
3491,991,UNICSOFT,1337
3492,1414,ELEKS,4959
3493,3340,FEXLE INC.,393
3494,2621,FUTURE PROCESSING,3960
3495,4019,JELVIX,2221
3496,3912,SOFTSERVE,2700
3497,5251,CIKLUM,4362
3498,1427,COMSENSE TECHNOLOGIES,2480
3499,3834,VRP CONSULTING,3641
3500,2760,SOFTSERVE,5315
3501,5282,ADASTRA,5674
3502,3718,COMSENSE TECHNOLOGIES,5494
3503,657,AVENGA,3260
3504,955,FEXLE INC.,1004
3505,1239,ITEORA GMBH,2734
3506,4869,FEXLE INC.,476
3507,4805,COMMENCIS,997
3508,467,UNICSOFT,540
3509,5458,PROMX,1800
3510,3647,ITEORA GMBH,1547
3511,4527,FUTURE PROCESSING,4186
3512,793,INFOPULSE,5379
3513,804,LEMLOCK,1400
3514,2051,INSTINCTOOLS,2840
3515,567,JELVIX,849
3516,1461,COMMENCIS,4789
3517,1383,FEXLE INC.,2212
3518,1518,SOFTSERVE,4431
3519,753,COMSENSE TECHNOLOGIES,327
3520,3981,COMMENCIS,5463
3521,3129,PROMX,4995
3522,3693,IT SVIT,1991
3523,4062,FEXLE INC.,764
3524,3394,FEXLE INC.,2145
3525,1755,UNICSOFT,2339
3526,3857,INFOPULSE,1053
3527,3978,FUTURE PROCESSING,5146
3528,824,LEMLOCK,826
3529,5131,VRP CONSULTING,3734
3530,5354,PROMX,2592
3531,2152,ITEORA GMBH,5227
3532,5171,UNICSOFT,4353
3533,3120,JELVIX,2685
3534,3446,UNICSOFT,2978
3535,3213,IT SVIT,5404
3536,802,UNICSOFT,3295
3537,1302,THINKPORT GMBH,1162
3538,3425,LEMLOCK,753
3539,1287,IT SVIT,1886
3540,4087,PROMX,5246
3541,580,PROMX,4263
3542,1143,SOFTSERVE,3853
3543,5039,INSTINCTOOLS,4071
3544,2119,COMMENCIS,4741
3545,3955,COMMENCIS,2454
3546,2287,ELEKS,4801
3547,2930,ADASTRA,1596
3548,4936,CIKLUM,1646
3549,5711,FEXLE INC.,2203
3550,2004,SOFTSERVE,2808
3551,2871,ELEKS,4185
3552,1393,IT SVIT,4525
3553,727,INSTINCTOOLS,2715
3554,5027,UNICSOFT,2056
3555,5097,ITEORA GMBH,2842
3556,813,IT SVIT,945
3557,527,ELEKS,3118
3558,2173,PROMX,2618
3559,5409,SOFTSERVE,2648
3560,3337,UNICSOFT,2472
3561,321,COMMENCIS,2371
3562,1582,ELEKS,2499
3563,3495,FUTURE PROCESSING,918
3564,2486,VRP CONSULTING,4703
3565,5704,FUTURE PROCESSING,4477
3566,3130,THINKPORT GMBH,3311
3567,4499,THINKPORT GMBH,5261
3568,5625,UNICSOFT,2765
3569,5312,IT SVIT,5299
3570,2987,PROMX,2859
3571,5299,INSTINCTOOLS,381
3572,1288,COMSENSE TECHNOLOGIES,355
3573,5224,UNICSOFT,2880
3574,3943,COMMENCIS,632
3575,5144,COMMENCIS,2940
3576,1471,COMMENCIS,3678
3577,839,JELVIX,5594
3578,5301,COMSENSE TECHNOLOGIES,2456
3579,471,UNICSOFT,5229
3580,2603,THINKPORT GMBH,1078
3581,3374,THINKPORT GMBH,1702
3582,4041,FUTURE PROCESSING,2058
3583,1068,ADASTRA,2118
3584,2733,INSTINCTOOLS,1931
3585,2354,THINKPORT GMBH,2532
3586,762,FUTURE PROCESSING,3126
3587,2143,COMMENCIS,3890
3588,3266,INFOPULSE,4707
3589,1672,IT SVIT,4875
3590,3634,UNICSOFT,2678
3591,5139,ELEKS,5520
3592,968,IT SVIT,3812
3593,3258,JELVIX,3009
3594,187,COMMENCIS,3973
3595,3579,AVENGA,5311
3596,4329,SOFTSERVE,1750
3597,2800,THINKPORT GMBH,1740
3598,958,ADASTRA,4836
3599,5607,CIKLUM,647
3600,5595,SOFTSERVE,4819
3601,3250,ADASTRA,1549
3602,2304,COMMENCIS,3232
3603,4993,COMSENSE TECHNOLOGIES,2188
3604,2328,AVENGA,1165
3605,644,LEMLOCK,1224
3606,395,VRP CONSULTING,3202
3607,3426,UNICSOFT,2906
3608,5562,PROMX,4756
3609,2110,LEMLOCK,2095
3610,4686,INSTINCTOOLS,4910
3611,161,VRP CONSULTING,1775
3612,101,FEXLE INC.,4817
3613,479,ELEKS,4265
3614,2122,UNICSOFT,491
3615,5044,IT SVIT,4998
3616,4109,LEMLOCK,4632
3617,344,PROMX,2059
3618,1069,UNICSOFT,1150
3619,3122,DATAART,2401
3620,916,LEMLOCK,5071
3621,5630,FUTURE PROCESSING,4900
3622,691,PROMX,1081
3623,4024,FEXLE INC.,3984
3624,1013,ELEKS,1698
3625,5040,THINKPORT GMBH,4735
3626,1285,ELEKS,307
3627,2404,UNICSOFT,4083
3628,3990,JELVIX,2193
3629,3318,IT SVIT,3822
3630,3058,UNICSOFT,332
3631,3201,INFOPULSE,3546
3632,3797,AVENGA,3041
3633,2696,FEXLE INC.,4951
3634,5293,ITEORA GMBH,264
3635,1419,LEMLOCK,3852
3636,334,LEMLOCK,3766
3637,4676,AVENGA,4681
3638,4940,ELEKS,1148
3639,4348,INFOPULSE,630
3640,1031,IT SVIT,505
3641,3678,ADASTRA,1198
3642,4574,INFOPULSE,3906
3643,4677,VRP CONSULTING,1845
3644,799,COMSENSE TECHNOLOGIES,736
3645,4908,FUTURE PROCESSING,5308
3646,3080,ITEORA GMBH,1187
3647,1342,IT SVIT,3813
3648,3151,DATAART,1331
3649,190,JELVIX,686
3650,305,SOFTSERVE,4340
3651,4281,JELVIX,4269
3652,1193,ELEKS,4391
3653,2691,DATAART,3275
3654,1859,ADASTRA,1492
3655,1203,COMMENCIS,427
3656,2782,ITEORA GMBH,3759
3657,4435,ITEORA GMBH,2041
3658,4909,FEXLE INC.,4946
3659,2601,COMMENCIS,4939
3660,1896,VRP CONSULTING,3682
3661,3561,PROMX,4298
3662,4654,INSTINCTOOLS,5086
3663,572,INSTINCTOOLS,2150
3664,1178,ITEORA GMBH,3488
3665,4937,FEXLE INC.,2797
3666,5554,DATAART,5215
3667,309,LEMLOCK,2982
3668,616,JELVIX,2903
3669,3157,IT SVIT,3978
3670,1863,INSTINCTOOLS,2202
3671,517,AVENGA,2954
3672,765,COMMENCIS,391
3673,2588,ADASTRA,2887
3674,4102,COMMENCIS,5634
3675,2315,FEXLE INC.,4967
3676,1844,VRP CONSULTING,518
3677,1460,ADASTRA,646
3678,1978,LEMLOCK,435
3679,560,DATAART,4784
3680,508,DATAART,5243
3681,4626,UNICSOFT,2060
3682,1401,INFOPULSE,2322
3683,4592,FUTURE PROCESSING,226
3684,2897,ADASTRA,4858
3685,1730,LEMLOCK,2878
3686,2928,PROMX,1312
3687,1000,JELVIX,1229
3688,4022,UNICSOFT,2578
3689,4746,VRP CONSULTING,4660
3690,1007,IT SVIT,1500
3691,2157,VRP CONSULTING,2054
3692,1017,INSTINCTOOLS,2786
3693,3165,FEXLE INC.,2569
3694,4590,SOFTSERVE,3337
3695,2639,AVENGA,4587
3696,4763,PROMX,2254
3697,2508,JELVIX,2407
3698,4856,INSTINCTOOLS,5170
3699,2507,FEXLE INC.,3599
3700,684,CIKLUM,3208
3701,2393,DATAART,1725
3702,2310,INSTINCTOOLS,1513
3703,2785,COMMENCIS,1276
3704,498,LEMLOCK,520
3705,5307,THINKPORT GMBH,898
3706,2861,CIKLUM,180
3707,5342,ITEORA GMBH,4347
3708,863,ITEORA GMBH,2662
3709,3780,ADASTRA,4782
3710,3393,VRP CONSULTING,2645
3711,1449,VRP CONSULTING,2389
3712,5593,IT SVIT,734
3713,3936,UNICSOFT,5538
3714,1906,CIKLUM,1823
3715,2916,VRP CONSULTING,658
3716,2407,FUTURE PROCESSING,2094
3717,887,ELEKS,1911
3718,3526,COMMENCIS,5309
3719,3684,INFOPULSE,2147
3720,1404,UNICSOFT,4000
3721,1513,FUTURE PROCESSING,3507
3722,1413,PROMX,1627
3723,3178,CIKLUM,3222
3724,5245,PROMX,4547
3725,2820,COMMENCIS,3946
3726,986,PROMX,2637
3727,3533,SOFTSERVE,3055
3728,244,ADASTRA,1307
3729,872,COMSENSE TECHNOLOGIES,458
3730,1909,FEXLE INC.,5145
3731,1789,CIKLUM,867
3732,191,COMSENSE TECHNOLOGIES,860
3733,1948,SOFTSERVE,4137
3734,4205,SOFTSERVE,171
3735,2881,FEXLE INC.,5304
3736,3621,COMSENSE TECHNOLOGIES,1966
3737,5416,IT SVIT,1361
3738,764,CIKLUM,3731
3739,423,UNICSOFT,1792
3740,2076,ADASTRA,2238
3741,4760,COMSENSE TECHNOLOGIES,2943
3742,4753,FEXLE INC.,781
3743,408,JELVIX,5236
3744,5240,ELEKS,769
3745,5194,FUTURE PROCESSING,3440
3746,4326,FEXLE INC.,1325
3747,3261,UNICSOFT,3250
3748,3627,IT SVIT,367
3749,5536,VRP CONSULTING,2455
3750,4170,PROMX,4768
3751,5267,COMSENSE TECHNOLOGIES,5200
3752,419,VRP CONSULTING,5699
3753,618,AVENGA,1830
3754,503,JELVIX,5604
3755,1555,FUTURE PROCESSING,1523
3756,1141,AVENGA,1308
3757,5326,CIKLUM,2166
3758,3680,FEXLE INC.,5524
3759,3661,COMMENCIS,3808
3760,1459,CIKLUM,3393
3761,3789,JELVIX,4481
3762,3883,INFOPULSE,5361
3763,2336,ELEKS,3204
3764,1830,INFOPULSE,3883
3765,4204,THINKPORT GMBH,5637
3766,4246,INFOPULSE,1988
3767,1701,ADASTRA,5565
3768,2685,IT SVIT,2736
3769,3233,SOFTSERVE,3589
3770,2927,FEXLE INC.,2911
3771,857,IT SVIT,2104
3772,3576,THINKPORT GMBH,1517
3773,4138,THINKPORT GMBH,1981
3774,418,UNICSOFT,5529
3775,5056,DATAART,2263
3776,222,THINKPORT GMBH,2524
3777,3741,VRP CONSULTING,5303
3778,1735,IT SVIT,5328
3779,3638,JELVIX,2102
3780,3241,ELEKS,514
3781,881,UNICSOFT,295
3782,5659,ITEORA GMBH,3983
3783,242,SOFTSERVE,272
3784,829,ADASTRA,5451
3785,4071,PROMX,5560
3786,2103,FUTURE PROCESSING,1684
3787,1886,INSTINCTOOLS,4658
3788,1617,INFOPULSE,852
3789,5622,SOFTSERVE,4522
3790,3363,AVENGA,4825
3791,391,JELVIX,3024
3792,2840,COMSENSE TECHNOLOGIES,4649
3793,4353,FEXLE INC.,4451
3794,5370,COMMENCIS,5392
3795,3404,ITEORA GMBH,1597
3796,1963,IT SVIT,675
3797,1040,IT SVIT,3904
3798,1475,FUTURE PROCESSING,3982
3799,3833,ADASTRA,5176
3800,1984,JELVIX,352
3801,4810,THINKPORT GMBH,220
3802,3116,SOFTSERVE,4891
3803,891,LEMLOCK,2190
3804,5553,JELVIX,976
3805,1477,AVENGA,2185
3806,1908,JELVIX,5571
3807,4275,THINKPORT GMBH,3692
3808,5200,INSTINCTOOLS,5446
3809,4521,DATAART,3413
3810,3902,JELVIX,1679
3811,3542,INFOPULSE,4466
3812,5670,CIKLUM,3063
3813,1480,FUTURE PROCESSING,3753
3814,3750,ELEKS,959
3815,1366,AVENGA,1072
3816,4616,JELVIX,1947
3817,4972,UNICSOFT,1511
3818,5640,FUTURE PROCESSING,2692
3819,945,LEMLOCK,1818
3820,2252,DATAART,1865
3821,4882,INSTINCTOOLS,1185
3822,170,INSTINCTOOLS,5575
3823,2274,INFOPULSE,1275
3824,4061,JELVIX,5238
3825,2104,THINKPORT GMBH,2063
3826,5204,PROMX,857
3827,2572,PROMX,3710
3828,5422,COMMENCIS,4297
3829,117,COMMENCIS,2233
3830,741,ADASTRA,1946
3831,1912,THINKPORT GMBH,3418
3832,3447,COMSENSE TECHNOLOGIES,4171
3833,2783,SOFTSERVE,4613
3834,2345,UNICSOFT,5488
3835,3240,FUTURE PROCESSING,1520
3836,1476,COMMENCIS,1379
3837,1807,UNICSOFT,3875
3838,4212,DATAART,2806
3839,3829,ELEKS,3419
3840,4156,IT SVIT,4321
3841,2862,CIKLUM,1166
3842,1148,UNICSOFT,3483
3843,3067,COMSENSE TECHNOLOGIES,2101
3844,1698,AVENGA,3223
3845,3899,DATAART,2156
3846,1521,INFOPULSE,3502
3847,2062,AVENGA,5169
3848,3587,COMMENCIS,1707
3849,3842,JELVIX,1661
3850,3688,INFOPULSE,4061
3851,601,THINKPORT GMBH,875
3852,3373,ADASTRA,266
3853,3354,THINKPORT GMBH,4831
3854,3390,ITEORA GMBH,1937
3855,2561,JELVIX,2871
3856,3547,INFOPULSE,3888
3857,1632,VRP CONSULTING,4102
3858,3662,JELVIX,2893
3859,3960,COMMENCIS,481
3860,4740,VRP CONSULTING,1903
3861,3683,COMMENCIS,1742
3862,2332,UNICSOFT,4153
3863,495,DATAART,4766
3864,3121,COMMENCIS,4630
3865,4938,ELEKS,1891
3866,5475,VRP CONSULTING,3125
3867,4539,INSTINCTOOLS,4468
3868,3765,ELEKS,519
3869,831,UNICSOFT,2036
3870,4306,INSTINCTOOLS,3037
3871,2592,ITEORA GMBH,3810
3872,668,THINKPORT GMBH,1900
3873,1451,INSTINCTOOLS,2341
3874,1587,INSTINCTOOLS,1019
3875,4081,DATAART,4945
3876,510,INSTINCTOOLS,273
3877,5024,FUTURE PROCESSING,3664
3878,2171,CIKLUM,596
3879,2706,VRP CONSULTING,3292
3880,2305,CIKLUM,2587
3881,2790,ITEORA GMBH,1753
3882,2418,COMSENSE TECHNOLOGIES,871
3883,3389,FEXLE INC.,4199
3884,2758,JELVIX,1544
3885,5142,INFOPULSE,5607
3886,3720,UNICSOFT,2148
3887,3401,VRP CONSULTING,1844
3888,5419,SOFTSERVE,994
3889,2512,PROMX,5278
3890,2845,IT SVIT,3102
3891,2120,ITEORA GMBH,2535
3892,1496,ELEKS,938
3893,1541,SOFTSERVE,3219
3894,3485,DATAART,3917
3895,2515,DATAART,2076
3896,4177,PROMX,5665
3897,1645,CIKLUM,2040
3898,345,ELEKS,4219
3899,3969,INSTINCTOOLS,3593
3900,105,COMMENCIS,2886
3901,3019,UNICSOFT,3405
3902,1020,SOFTSERVE,840
3903,3989,ELEKS,1806
3904,5673,ELEKS,993
3905,306,INFOPULSE,3184
3906,2652,DATAART,5657
3907,4579,CIKLUM,227
3908,168,AVENGA,1461
3909,4458,FEXLE INC.,5355
3910,5470,ADASTRA,696
3911,5362,IT SVIT,5543
3912,4025,ADASTRA,2664
3913,3128,INFOPULSE,488
3914,2278,FEXLE INC.,4021
3915,4224,ELEKS,1258
3916,4703,DATAART,2466
3917,4174,DATAART,3132
3918,1934,COMSENSE TECHNOLOGIES,110
3919,873,JELVIX,5499
3920,3319,COMSENSE TECHNOLOGIES,385
3921,3198,CIKLUM,2055
3922,3089,ELEKS,5481
3923,4073,INSTINCTOOLS,5149
3924,703,IT SVIT,2986
3925,4012,THINKPORT GMBH,5286
3926,1750,VRP CONSULTING,1862
3927,1304,INSTINCTOOLS,446
3928,637,VRP CONSULTING,2368
3929,4519,UNICSOFT,4182
3930,4267,SOFTSERVE,4758
3931,5055,CIKLUM,1160
3932,1817,SOFTSERVE,1593
3933,330,THINKPORT GMBH,4275
3934,3346,INSTINCTOOLS,2167
3935,4848,SOFTSERVE,3602
3936,177,COMSENSE TECHNOLOGIES,3864
3937,1879,LEMLOCK,5664
3938,1802,INFOPULSE,357
3939,4816,DATAART,4135
3940,3060,THINKPORT GMBH,5324
3941,685,ADASTRA,4561
3942,5311,SOFTSERVE,2570
3943,1075,ELEKS,3560
3944,1015,ITEORA GMBH,2579
3945,3451,INFOPULSE,1431
3946,1334,SOFTSERVE,237
3947,3334,DATAART,3989
3948,444,INSTINCTOOLS,1127
3949,4704,SOFTSERVE,4027
3950,2680,CIKLUM,961
3951,4300,IT SVIT,2021
3952,1734,FUTURE PROCESSING,1402
3953,1742,FEXLE INC.,2487
3954,4168,UNICSOFT,2183
3955,2975,AVENGA,4106
3956,5391,LEMLOCK,4255
3957,1607,LEMLOCK,3991
3958,3101,UNICSOFT,2450
3959,2347,IT SVIT,5011
3960,2198,COMMENCIS,3624
3961,1982,FEXLE INC.,4425
3962,2432,FEXLE INC.,4458
3963,1889,LEMLOCK,1134
3964,4279,THINKPORT GMBH,5342
3965,1955,INSTINCTOOLS,3557
3966,3156,DATAART,5274
3967,4236,CIKLUM,3569
3968,2548,INFOPULSE,5318
3969,1676,ITEORA GMBH,1069
3970,971,FUTURE PROCESSING,5252
3971,3474,INFOPULSE,1890
3972,5671,THINKPORT GMBH,3979
3973,1430,ADASTRA,1939
3974,2453,COMMENCIS,3756
3975,4471,AVENGA,5092
3976,5686,ADASTRA,3361
3977,890,JELVIX,1057
3978,3055,VRP CONSULTING,2791
3979,714,ADASTRA,3376
3980,4410,ADASTRA,3561
3981,534,AVENGA,913
3982,4918,FUTURE PROCESSING,5590
3983,3317,ELEKS,766
3984,4016,UNICSOFT,988
3985,3871,INFOPULSE,989
3986,5599,INFOPULSE,4912
3987,3400,INFOPULSE,1799
3988,370,UNICSOFT,415
3989,3265,COMMENCIS,5398
3990,4913,FUTURE PROCESSING,1662
3991,2799,COMMENCIS,2653
3992,5270,LEMLOCK,606
3993,1406,INSTINCTOOLS,1529
3994,1227,IT SVIT,637
3995,1059,IT SVIT,4254
3996,586,INFOPULSE,1952
3997,5281,COMMENCIS,4283
3998,5597,ADASTRA,1579
3999,2836,SOFTSERVE,3985
4000,4986,ELEKS,1406
4001,5700,LEMLOCK,2658
4002,3615,LEMLOCK,3326
4003,3469,COMSENSE TECHNOLOGIES,5648
4004,1534,FUTURE PROCESSING,2844
4005,5508,VRP CONSULTING,2461
4006,876,PROMX,1884
4007,2775,ADASTRA,1765
4008,5337,PROMX,4480
4009,5321,IT SVIT,2248
4010,1268,THINKPORT GMBH,5312
4011,5186,IT SVIT,2020
4012,2880,INFOPULSE,2530
4013,3364,PROMX,2285
4014,4548,ADASTRA,4695
4015,3421,ELEKS,4816
4016,4090,ITEORA GMBH,5066
4017,1023,JELVIX,3901
4018,313,INSTINCTOOLS,2729
4019,4486,COMMENCIS,374
4020,3051,IT SVIT,3915
4021,3501,LEMLOCK,5542
4022,4981,INFOPULSE,5078
4023,1367,IT SVIT,3089
4024,969,ADASTRA,1611
4025,3976,UNICSOFT,5438
4026,2942,FUTURE PROCESSING,5454
4027,5206,INSTINCTOOLS,2720
4028,1787,JELVIX,4938
4029,666,INSTINCTOOLS,5232
4030,3651,THINKPORT GMBH,3878
4031,1380,COMMENCIS,3328
4032,5694,JELVIX,771
4033,773,LEMLOCK,2829
4034,853,CIKLUM,1908
4035,2257,SOFTSERVE,2860
4036,102,COMSENSE TECHNOLOGIES,2635
4037,5249,JELVIX,4641
4038,4373,VRP CONSULTING,4665
4039,5661,FUTURE PROCESSING,3148
4040,2544,INSTINCTOOLS,221
4041,4771,ADASTRA,1914
4042,2322,INSTINCTOOLS,5275
4043,1914,LEMLOCK,306
4044,335,AVENGA,678
4045,1757,INFOPULSE,3769
4046,3783,COMMENCIS,5639
4047,2114,INFOPULSE,3914
4048,1797,COMMENCIS,2926
4049,2774,COMSENSE TECHNOLOGIES,2383
4050,4053,COMMENCIS,4475
4051,2752,IT SVIT,4813
4052,3939,CIKLUM,3480
4053,4369,LEMLOCK,1404
4054,4910,LEMLOCK,1711
4055,1327,THINKPORT GMBH,1016
4056,336,ELEKS,3685
4057,3489,UNICSOFT,3341
4058,4462,COMSENSE TECHNOLOGIES,839
4059,149,FUTURE PROCESSING,2800
4060,1689,CIKLUM,3002
4061,3802,SOFTSERVE,3052
4062,5345,PROMX,1279
4063,867,VRP CONSULTING,2224
4064,5133,CIKLUM,1745
4065,2571,ELEKS,5406
4066,4371,LEMLOCK,2922
4067,5313,DATAART,963
4068,1265,FEXLE INC.,4937
4069,3517,ITEORA GMBH,666
4070,4895,DATAART,4001
4071,1399,VRP CONSULTING,3048
4072,3689,INSTINCTOOLS,1100
4073,2000,INSTINCTOOLS,4520
4074,1093,FEXLE INC.,1336
4075,475,DATAART,5004
4076,5479,INSTINCTOOLS,2255
4077,2439,FEXLE INC.,2998
4078,1898,FUTURE PROCESSING,2261
4079,3633,JELVIX,3225
4080,3276,DATAART,638
4081,3471,IT SVIT,2581
4082,4374,FEXLE INC.,5536
4083,4251,PROMX,1052
4084,3332,FEXLE INC.,1155
4085,1098,ELEKS,3837
4086,4557,SOFTSERVE,4506
4087,2187,UNICSOFT,4722
4088,2057,INFOPULSE,3902
4089,2112,VRP CONSULTING,1242
4090,3889,COMMENCIS,1246
4091,591,INFOPULSE,3936
4092,4143,IT SVIT,1867
4093,3903,PROMX,1834
4094,2211,UNICSOFT,3553
4095,227,CIKLUM,3608
4096,2172,ELEKS,4930
4097,1377,COMMENCIS,5416
4098,4715,LEMLOCK,1250
4099,1564,COMMENCIS,1405
4100,2158,IT SVIT,3540
4101,5036,ELEKS,1106
4102,5026,DATAART,2001
4103,1087,THINKPORT GMBH,1675
4104,3961,UNICSOFT,2802
4105,5639,DATAART,140
4106,3581,JELVIX,5576
4107,5141,COMSENSE TECHNOLOGIES,3562
4108,5328,LEMLOCK,3643
4109,3900,FEXLE INC.,2313
4110,223,SOFTSERVE,2310
4111,1241,ELEKS,3162
4112,1092,INSTINCTOOLS,3187
4113,4533,INSTINCTOOLS,3521
4114,363,FEXLE INC.,2758
4115,3075,VRP CONSULTING,4574
